Id,Player,Team,Position,Overall%,Individual%,Offensive%,Defensive%,GP,Goals,Assists,Points,PIM
1,Jaromir Jagr,FLA,R,72.63513513513513,54.89864864864865,97.46621621621621,30.574324324324326,79,27,39,66,48
2,Patrik Elias,N.J,C,50.33783783783784,26.013513513513516,60.641891891891895,72.80405405405406,16,2,6,8,10
3,Eric Boulton,NYI,L,2.5337837837837838,3.885135135135135,2.364864864864865,72.63513513513513,6,0,0,0,2
4,Shane Doan,ARI,R,31.08108108108108,42.39864864864865,74.32432432432432,12.66891891891892,72,28,19,47,98
5,Jarome Iginla,COL,R,22.972972972972975,32.939189189189186,52.02702702702703,5.912162162162162,82,22,25,47,41
6,Dainius Zubrus,S.J,C,14.695945945945946,10.304054054054054,21.62162162162162,74.1554054054054,50,3,4,7,20
7,Matt Cullen,PIT,C,58.78378378378378,75.0,39.52702702702703,24.493243243243242,82,16,16,32,20
11,Shawn Thornton,FLA,L,7.094594594594595,12.33108108108108,8.108108108108109,85.30405405405406,50,1,4,5,80
12,Joe Thornton,S.J,C,67.0608108108108,24.493243243243242,99.1554054054054,74.66216216216216,82,19,63,82,54
13,Patrick Marleau,S.J,"C, L",81.75675675675676,95.10135135135135,49.49324324324324,10.472972972972974,82,25,23,48,10
14,Marian Hossa,CHI,R,71.4527027027027,57.432432432432435,73.3108108108108,42.567567567567565,64,13,20,33,24
15,Jason Chimera,WSH,L,56.08108108108109,69.93243243243244,51.520270270270274,4.898648648648648,82,20,20,40,22
18,Pascal Dupuis,PIT,R,28.209459459459456,33.108108108108105,72.46621621621621,2.7027027027027026,18,2,2,4,12
20,Vincent Lecavalier,"L.A, PHI",C,9.966216216216216,14.864864864864865,16.0472972972973,20.10135135135135,49,10,8,18,22
21,David Legwand,BUF,C,19.93243243243243,27.7027027027027,37.33108108108108,45.27027027027027,79,5,9,14,14
23,Alex Tanguay,"ARI, COL",L,49.32432432432432,21.95945945945946,94.08783783783784,18.41216216216216,70,8,27,35,32
24,Scott Gomez,"OTT, STL",C,41.0472972972973,51.182432432432435,49.83108108108108,1.0135135135135136,34,1,8,9,6
25,Mike Fisher,NSH,C,40.03378378378378,18.75,72.2972972972973,29.39189189189189,70,13,10,23,29
26,Mike Ribeiro,NSH,C,49.83108108108108,19.256756756756758,94.42567567567568,49.83108108108108,81,7,43,50,62
27,Brad Richards,DET,C,92.22972972972973,87.66891891891892,57.432432432432435,72.46621621621621,68,10,18,28,8
29,Brian Gionta,BUF,R,80.74324324324324,88.00675675675676,67.56756756756756,23.14189189189189,79,12,21,33,12
30,Shawn Horcoff,ANA,C,28.040540540540544,24.66216216216216,38.17567567567568,70.77702702702703,59,6,9,15,32
32,Chris Neil,OTT,R,37.83783783783784,16.89189189189189,38.85135135135135,85.6418918918919,80,5,8,13,165
34,Pavel Datsyuk,DET,C,93.91891891891892,77.53378378378379,82.60135135135135,87.5,66,16,33,49,14
35,Daniel Sedin,VAN,L,78.20945945945947,63.17567567567568,81.08108108108108,70.94594594594594,82,28,33,61,36
