Id,Player,Team,Position,Overall%,Individual%,Offensive%,Defensive%,GP,Goals,Assists,Points,PIM
2,Ryan Suter,DAL,D,58.08383233532935,59.88023952095808,62.5748502994012,36.227544910179645,82,3,22,25,26
5,Brent Burns,CAR,D,79.34131736526946,71.55688622754491,90.71856287425149,35.32934131736527,82,18,43,61,44
9,Mark Giordano,TOR,D,57.784431137724546,40.119760479041915,72.15568862275448,50.59880239520959,78,4,20,24,53
13,Alex Goligoski,MIN,D,38.92215568862276,27.245508982035926,70.95808383233533,32.93413173652694,46,2,4,6,16
15,Alexander Edler,L.A,D,20.958083832335326,22.75449101796407,64.67065868263472,6.88622754491018,64,2,9,11,34
18,Jack Johnson,"CHI, COL",D,8.383233532934131,21.856287425149702,9.580838323353294,32.634730538922156,83,2,6,8,28
20,Marc Staal,FLA,D,12.874251497005988,20.958083832335326,26.34730538922156,12.874251497005988,82,3,12,15,43
23,Marc-Edouard Vlasic,S.J,D,57.18562874251497,70.05988023952095,46.706586826347305,43.712574850299404,78,1,17,18,16
24,Kris Letang,PIT,D,63.47305389221557,68.8622754491018,76.04790419161677,20.65868263473054,64,12,29,41,30
27,Anton Stralman,BOS,D,16.16766467065868,26.94610778443114,31.437125748502993,20.35928143712575,8,0,0,0,2
31,Erik Johnson,COL,D,66.76646706586826,83.8323353293413,27.245508982035926,41.61676646706587,63,0,8,8,12
36,Jeff Petry,PIT,D,69.46107784431138,80.23952095808383,50.0,28.143712574850298,61,5,26,31,24
46,Ian Cole,T.B,D,37.72455089820359,22.45508982035928,25.748502994011975,84.13173652694611,78,3,14,17,61
47,Justin Braun,PHI,D,22.15568862275449,11.676646706586826,24.251497005988025,78.1437125748503,51,0,2,2,19
48,Kevin Shattenkirk,ANA,D,64.37125748502994,44.91017964071856,80.83832335329342,74.8502994011976,75,4,23,27,56
54,Brendan Smith,N.J,D,36.52694610778443,17.365269461077844,37.72455089820359,54.191616766467064,60,0,5,5,63
57,Robert Bortuzzo,STL,D,37.4251497005988,21.25748502994012,49.40119760479042,78.74251497005989,43,2,3,5,29
60,Ryan McDonagh,NSH,D,50.29940119760479,64.67065868263472,49.101796407185624,42.21556886227545,71,2,18,20,22
63,Jake Muzzin,TOR,D,34.13173652694611,54.49101796407185,23.952095808383234,52.99401197604791,4,0,1,1,2
64,Alec Martinez,VGK,D,41.91616766467065,28.74251497005988,68.562874251497,27.844311377245507,77,3,11,14,29
67,Nick Holden,OTT,D,83.53293413173652,85.62874251497006,34.4311377245509,55.98802395209581,65,2,14,16,10
68,Jason Demers,EDM,D,66.1676646706587,88.92215568862275,0.29940119760479045,0.8982035928143712,1,0,0,0,0
69,Drew Doughty,L.A,D,66.46706586826348,74.8502994011976,15.868263473053892,75.44910179640718,81,9,43,52,34
71,Alex Pietrangelo,VGK,D,97.0059880239521,99.10179640718563,88.32335329341318,21.55688622754491,73,11,43,54,16
72,Zach Bogosian,T.B,D,11.976047904191617,18.263473053892216,33.532934131736525,6.58682634730539,46,1,4,5,42
73,Luke Schenn,"TOR, VAN",D,25.748502994011975,37.12574850299401,47.90419161676647,13.47305389221557,70,4,18,22,84
75,Tyler Myers,VAN,D,8.982035928143713,15.568862275449103,24.550898203592812,10.179640718562874,78,1,16,17,76
76,Erik Karlsson,S.J,D,89.22155688622755,81.1377245508982,99.40119760479041,61.07784431137725,82,25,76,101,36
78,John Carlson,WSH,D,86.52694610778443,82.03592814371258,97.60479041916167,9.880239520958083,40,9,20,29,12
79,Roman Josi,NSH,D,82.63473053892216,76.34730538922156,94.61077844311377,40.119760479041915,67,18,41,59,36
80,Justin Schultz,SEA,D,23.353293413173652,44.01197604790419,20.059880239520957,33.532934131736525,73,7,27,34,40
82,Travis Hamonic,OTT,D,43.712574850299404,52.09580838323353,78.1437125748503,14.071856287425149,75,6,15,21,71
84,Marco Scandella,STL,D,31.437125748502993,32.035928143712574,52.39520958083832,42.51497005988024,20,1,1,2,6
85,Michael Stone,CGY,D,28.74251497005988,47.30538922155689,44.61077844311377,18.862275449101794,48,6,5,11,35
87,TJ Brodie,TOR,D,77.24550898203593,75.74850299401199,29.94011976047904,83.53293413173652,58,2,12,14,14
90,Mark Borowiecki,NSH,D,9.281437125748502,1.4970059880239521,91.91616766467065,3.592814371257485,4,0,0,0,12
92,Jared Spurgeon,MIN,D,94.61077844311377,86.82634730538922,89.82035928143712,72.45508982035929,79,11,23,34,14
93,Jordie Benn,TOR,D,14.071856287425149,36.227544910179645,19.16167664670659,12.574850299401197,12,1,1,2,12
103,Victor Hedman,T.B,D,58.38323353293413,70.65868263473054,79.04191616766467,19.16167664670659,76,9,40,49,42
107,Oliver Ekman-Larsson,VAN,D,33.83233532934132,52.69461077844312,50.29940119760479,13.77245508982036,54,2,20,22,22
109,Calvin de Haan,CAR,D,53.293413173652695,61.97604790419161,18.263473053892216,67.36526946107784,53,2,10,12,20
