Id,Player,Team,Position,Overall%,Individual%,Offensive%,Defensive%,GP,Goals,Assists,Points,PIM
1,Zdeno Chara,NYI,D,13.333333333333334,9.855072463768117,45.79710144927536,24.347826086956523,72,2,12,14,85
4,Duncan Keith,EDM,D,40.28985507246377,43.47826086956522,42.028985507246375,61.15942028985507,64,1,20,21,22
5,Ryan Suter,DAL,D,55.362318840579704,33.04347826086956,87.82608695652175,41.73913043478261,82,7,25,32,40
10,Brent Burns,S.J,D,51.8840579710145,58.84057971014492,76.52173913043478,43.47826086956522,82,10,44,54,42
18,Mark Giordano,"SEA, TOR",D,63.18840579710145,40.57971014492754,72.7536231884058,59.42028985507246,75,8,27,35,57
25,Alex Goligoski,MIN,D,52.7536231884058,29.855072463768117,95.94202898550725,49.85507246376812,72,2,28,30,34
26,Andrej Sekera,DAL,D,3.768115942028986,8.405797101449275,7.82608695652174,31.88405797101449,32,1,3,4,16
27,Alexander Edler,L.A,D,81.73913043478261,53.04347826086957,99.71014492753623,37.391304347826086,41,3,16,19,34
30,Jack Johnson,COL,D,1.7391304347826086,2.0289855072463765,6.666666666666667,30.434782608695656,74,1,8,9,42
32,Marc Staal,DET,D,46.95652173913044,32.17391304347826,67.2463768115942,46.08695652173913,71,3,13,16,28
36,Marc-Edouard Vlasic,S.J,D,24.92753623188406,48.69565217391305,12.46376811594203,65.21739130434783,75,3,11,14,18
37,Kris Letang,PIT,D,54.20289855072464,67.53623188405797,74.78260869565217,11.304347826086957,78,10,58,68,49
38,Kris Russell,EDM,D,60.28985507246377,80.28985507246377,22.318840579710145,35.94202898550725,31,2,7,9,4
39,Keith Yandle,PHI,D,22.028985507246375,56.811594202898554,38.26086956521739,3.1884057971014492,77,1,18,19,14
42,Anton Stralman,ARI,D,92.17391304347827,91.59420289855072,76.23188405797102,28.695652173913043,74,8,15,23,12
44,Andy Greene,NYI,D,42.608695652173914,71.8840579710145,24.637681159420293,17.101449275362317,69,2,8,10,10
45,Alex Biega,TOR,D,80.8695652173913,91.01449275362319,1.4492753623188406,74.78260869565217,2,0,0,0,0
48,Erik Johnson,COL,D,50.72463768115942,71.30434782608695,47.53623188405797,15.072463768115943,77,8,17,25,24
54,Jeff Petry,MTL,D,75.36231884057972,59.710144927536234,84.63768115942028,62.89855072463768,68,6,21,27,36
65,Ian Cole,CAR,D,40.57971014492754,20.869565217391305,23.18840579710145,86.37681159420289,75,2,17,19,83
66,Justin Braun,"NYR, PHI",D,23.18840579710145,28.115942028985508,13.623188405797102,82.31884057971014,69,6,12,18,36
67,Kevin Shattenkirk,ANA,D,30.72463768115942,58.26086956521739,50.43478260869565,22.028985507246375,82,8,27,35,36
73,P.K. Subban,N.J,D,53.91304347826087,44.05797101449275,71.30434782608695,44.05797101449275,77,5,17,22,80
75,Thomas Hickey,NYI,D,68.40579710144927,88.69565217391305,27.82608695652174,0.8695652173913043,2,0,0,0,0
78,Brendan Smith,CAR,D,34.492753623188406,34.20289855072463,26.956521739130434,67.53623188405797,45,4,4,8,36
82,Robert Bortuzzo,STL,D,17.971014492753625,6.3768115942028984,44.927536231884055,53.91304347826087,73,1,5,6,36
85,Ryan McDonagh,T.B,D,69.27536231884058,80.8695652173913,15.942028985507244,50.14492753623189,71,4,22,26,16
88,Jake Muzzin,TOR,D,34.78260869565217,57.68115942028985,47.82608695652174,15.36231884057971,47,3,11,14,16
89,Alec Martinez,VGK,D,99.1304347826087,96.81159420289856,82.31884057971014,64.05797101449275,26,3,5,8,4
93,Nick Holden,OTT,D,59.130434782608695,77.68115942028986,44.34782608695652,42.31884057971014,76,5,14,19,12
95,Drew Doughty,L.A,D,55.072463768115945,48.11594202898551,60.28985507246377,72.46376811594203,39,7,24,31,30
97,Alex Pietrangelo,VGK,D,50.14492753623189,62.89855072463768,73.33333333333333,26.666666666666668,80,13,31,44,42
98,Zach Bogosian,T.B,D,13.043478260869565,25.79710144927536,7.246376811594203,67.82608695652173,48,3,5,8,53
99,Luke Schenn,VAN,D,34.20289855072463,17.681159420289855,42.31884057971014,74.20289855072464,66,5,12,17,61
101,Tyler Myers,VAN,D,38.26086956521739,25.507246376811594,74.4927536231884,36.52173913043478,82,1,17,18,66
102,Erik Karlsson,S.J,D,90.14492753623189,79.71014492753623,98.26086956521739,8.985507246376812,50,10,25,35,14
103,Michael Del Zotto,OTT,D,92.7536231884058,83.76811594202898,79.71014492753623,68.11594202898551,26,3,10,13,4
106,John Carlson,WSH,D,82.6086956521739,85.21739130434783,78.55072463768116,16.81159420289855,78,17,54,71,20
107,Roman Josi,NSH,D,88.1159420289855,75.07246376811594,97.10144927536231,23.768115942028984,80,23,73,96,46
108,Justin Schultz,WSH,D,91.88405797101449,94.20289855072464,46.3768115942029,42.028985507246375,74,4,19,23,16
110,Travis Hamonic,"OTT, VAN",D,44.63768115942029,66.08695652173913,60.57971014492753,30.72463768115942,43,4,6,10,14
112,Marco Scandella,STL,D,26.956521739130434,41.73913043478261,29.565217391304348,54.20289855072464,70,3,11,14,18
113,Michael Stone,CGY,D,66.95652173913044,80.57971014492755,57.391304347826086,26.08695652173913,11,2,4,6,4
115,TJ Brodie,TOR,D,33.04347826086956,35.65217391304348,27.536231884057973,49.275362318840585,82,4,24,28,34
118,Greg Pateryn,ANA,D,81.15942028985508,50.43478260869565,96.52173913043478,90.43478260869566,10,1,1,2,10
119,Mark Borowiecki,NSH,D,15.36231884057971,6.666666666666667,23.768115942028984,68.98550724637681,57,0,4,4,151
122,Jared Spurgeon,MIN,D,97.97101449275362,93.04347826086956,91.88405797101449,83.18840579710145,65,10,30,40,10
123,Luke Witkowski,DET,D,58.550724637681164,85.79710144927536,10.144927536231885,97.3913043478261,1,0,0,0,0
124,Jordie Benn,MIN,D,14.202898550724639,32.463768115942024,22.028985507246375,8.695652173913043,39,1,7,8,10
136,Victor Hedman,T.B,D,87.53623188405797,75.94202898550725,94.4927536231884,47.53623188405797,82,20,65,85,36
140,Oliver Ekman-Larsson,VAN,D,56.231884057971016,45.79710144927536,79.42028985507247,46.3768115942029,79,5,24,29,48
142,Ryan Ellis,PHI,D,99.42028985507247,100.0,5.507246376811594,98.55072463768117,4,1,4,5,0
143,Calvin de Haan,CHI,D,46.3768115942029,31.01449275362319,60.0,55.362318840579704,69,4,4,8,33
145,Dmitry Kulikov,MIN,D,39.42028985507247,34.492753623188406,37.971014492753625,50.72463768115942,80,7,17,24,39
146,Nick Leddy,"DET, STL",D,26.666666666666668,37.971014492753625,35.36231884057971,28.985507246376812,75,3,21,24,22
148,John Moore,BOS,D,2.318840579710145,5.507246376811594,3.4782608695652173,17.971014492753625,7,0,1,1,4
149,Brayden McNabb,VGK,D,23.768115942028984,27.536231884057973,35.07246376811594,33.6231884057971,69,3,15,18,42
152,Tyson Barrie,EDM,D,57.971014492753625,69.85507246376812,39.130434782608695,63.18840579710145,73,7,34,41,18
153,Dmitry Orlov,WSH,D,71.30434782608695,59.42028985507246,64.92753623188405,80.0,76,12,23,35,44
154,Brian Dumoulin,PIT,D,39.710144927536234,63.18840579710145,49.275362318840585,22.89855072463768,76,3,15,18,24
156,Mattias Ekholm,NSH,D,57.10144927536231,55.362318840579704,56.231884057971016,42.89855072463768,76,6,25,31,44
159,Chris Wideman,MTL,D,53.62318840579711,33.33333333333333,71.8840579710145,77.10144927536233,64,4,23,27,67
161,David Savard,MTL,D,16.231884057971012,28.985507246376812,56.811594202898554,5.507246376811594,62,3,14,17,36
164,Kevin Connauton,"FLA, PHI",D,62.60869565217392,80.0,67.82608695652173,7.246376811594203,39,1,2,3,4
165,Ben Chiarot,"FLA, MTL",D,31.30434782608696,50.72463768115942,65.21739130434783,7.82608695652174,74,9,17,26,48
168,Nick Jensen,WSH,D,67.82608695652173,65.21739130434783,53.62318840579711,76.23188405797102,76,5,16,21,21
171,Brenden Dillon,WPG,D,18.26086956521739,12.46376811594203,68.11594202898551,19.710144927536234,79,3,17,20,67
173,Radko Gudas,FLA,D,17.101449275362317,21.73913043478261,14.202898550724639,54.78260869565217,77,3,13,16,105
174,Matt Irwin,WSH,D,74.4927536231884,54.492753623188406,91.59420289855072,79.71014492753623,17,1,3,4,6
175,Christopher Tanev,CGY,D,65.21739130434783,66.3768115942029,43.768115942028984,48.11594202898551,82,6,22,28,22
178,Justin Holl,TOR,D,24.637681159420293,21.44927536231884,53.04347826086957,46.95652173913044,69,3,20,23,41
