Id,Player,Team,Position,Overall%,Individual%,Offensive%,Defensive%,GP,Goals,Assists,Points,PIM
1,Eric Staal,FLA,C,30.47001620745543,52.0259319286872,28.200972447325768,11.183144246353322,72,14,15,29,26
3,Jeff Carter,PIT,C,15.559157212317668,33.38735818476499,10.372771474878444,20.42139384116694,79,13,16,29,30
4,Zach Parise,NYI,L,41.16693679092383,54.94327390599676,51.86385737439222,56.23987034035657,82,21,13,34,24
6,Corey Perry,T.B,R,25.60777957860616,15.39708265802269,27.71474878444084,72.77147487844408,81,12,13,25,95
7,Patrice Bergeron,BOS,C,99.02755267423015,93.84116693679093,95.9481361426256,87.03403565640194,78,27,31,58,22
8,Joe Pavelski,DAL,C,98.70340356564019,96.11021069692059,96.11021069692059,59.15721231766613,82,28,49,77,8
10,Alex Ovechkin,WSH,L,42.78768233387358,66.77471636952998,91.73419773095624,1.9448946515397085,73,42,33,75,48
11,Evgeni Malkin,PIT,C,75.3646677471637,55.26742301458671,89.3030794165316,47.64991896272285,82,27,56,83,82
12,Blake Wheeler,WPG,R,45.54294975688817,38.249594813614266,64.99189627228526,28.363047001620746,72,16,39,55,46
14,David Krejci,BOS,C,24.311183144246353,63.37115072933549,43.92220421393841,3.727714748784441,70,16,40,56,20
16,Paul Stastny,CAR,C,53.80875202593193,47.3257698541329,74.7163695299838,18.152350081037277,73,9,13,22,16
17,Sidney Crosby,PIT,C,79.74068071312804,67.74716369529983,95.62398703403565,31.280388978930308,82,33,60,93,52
19,Anze Kopitar,L.A,C,94.48946515397083,95.62398703403565,71.3128038897893,28.687196110210696,82,28,46,74,4
21,T.J. Oshie,WSH,R,24.959481361426256,37.763371150729334,37.27714748784441,33.06320907617504,58,19,16,35,59
22,Andrew Cogliano,COL,C,9.562398703403566,11.183144246353322,11.345218800648297,51.21555915721232,79,10,9,19,44
25,Darren Helm,COL,C,1.6207455429497568,4.538087520259319,7.779578606158834,16.045380875202593,11,0,0,0,4
26,Ryan Reaves,"MIN, NYR",R,6.482982171799027,8.914100486223662,18.47649918962723,35.65640194489465,73,5,10,15,43
28,Patric Hornqvist,FLA,R,20.42139384116694,35.008103727714754,21.231766612641813,76.6612641815235,22,1,2,3,13
29,Brad Marchand,BOS,L,83.46839546191248,49.75688816855753,94.6515397082658,63.20907617504052,73,21,46,67,74
30,Nick Foligno,BOS,L,27.06645056726094,23.66288492706645,23.500810372771475,65.47811993517017,60,10,16,26,45
32,Kyle Okposo,BUF,R,44.570502431118314,31.118314424635336,19.286871961102108,91.41004862236629,75,11,17,28,34
