Id,Player,Team,Position,Overall%,Individual%,Offensive%,Defensive%,GP,Goals,Assists,Points,PIM
4,Sergei Gonchar,DAL,D,48.68421052631579,71.05263157894737,33.55263157894737,15.789473684210526,76,2,20,22,20
7,Hal Gill,PHI,D,30.92105263157895,8.881578947368421,54.60526315789473,77.63157894736842,6,0,0,0,2
8,Kimmo Timonen,PHI,D,76.64473684210526,62.17105263157895,80.26315789473685,85.52631578947368,77,6,29,35,32
9,Ed Jovanovski,FLA,D,8.881578947368421,15.131578947368421,50.98684210526315,18.092105263157894,37,1,4,5,39
13,Bryce Salvador,N.J,D,14.473684210526317,10.855263157894738,23.684210526315788,26.644736842105267,40,1,3,4,29
19,Stephane Robidas,"ANA, DAL",D,54.60526315789473,50.98684210526315,71.71052631578947,34.21052631578947,38,5,5,10,20
20,Chris Phillips,OTT,D,21.710526315789476,29.276315789473685,43.42105263157895,18.75,70,1,14,15,30
21,Derek Morris,PHX,D,33.223684210526315,55.5921052631579,47.69736842105263,12.5,63,5,12,17,41
24,Cory Sarich,COL,D,26.973684210526315,14.802631578947366,29.93421052631579,69.73684210526315,54,1,9,10,38
26,Zdeno Chara,BOS,D,66.11842105263158,57.23684210526315,65.78947368421053,59.210526315789465,77,17,23,40,66
28,Michal Rozsival,CHI,D,42.10526315789473,25.0,42.10526315789473,71.38157894736842,42,1,7,8,32
30,Willie Mitchell,L.A,D,30.592105263157894,12.828947368421053,75.6578947368421,28.289473684210524,76,1,11,12,58
31,Sami Salo,T.B,D,75.0,60.19736842105263,54.276315789473685,74.67105263157895,71,4,13,17,18
32,Francis Bouillon,MTL,D,1.9736842105263157,2.9605263157894735,8.881578947368421,10.197368421052632,52,2,4,6,34
38,Eric Brewer,T.B,D,34.868421052631575,45.39473684210527,23.355263157894736,52.960526315789465,77,4,13,17,57
41,Scott Hannan,S.J,D,14.144736842105262,38.15789473684211,21.710526315789476,5.263157894736842,56,3,9,12,55
43,Henrik Tallinder,BUF,D,13.157894736842104,13.157894736842104,21.38157894736842,35.526315789473685,64,2,6,8,34
44,Joe Corvo,OTT,D,52.63157894736842,69.4078947368421,50.6578947368421,45.723684210526315,25,3,7,10,10
46,Brian Campbell,FLA,D,87.82894736842105,82.23684210526315,58.88157894736842,78.94736842105263,82,7,30,37,20
47,Mike Mottau,FLA,D,0.3289473684210526,0.9868421052631579,8.552631578947368,1.644736842105263,8,0,0,0,4
48,Andrew Ference,EDM,D,7.894736842105263,17.105263157894736,27.631578947368425,21.052631578947366,71,3,15,18,63
51,Dan Boyle,S.J,D,53.61842105263158,63.1578947368421,52.960526315789465,42.76315789473684,75,12,24,36,32
54,Brad Stuart,S.J,D,27.302631578947366,31.25,32.23684210526316,29.93421052631579,61,3,8,11,35
