Id,Player,Team,Position,Overall%,Individual%,Offensive%,Defensive%,GP,Goals,Assists,Points,PIM
1,Ryan Suter,DAL,D,41.904761904761905,56.82539682539682,27.3015873015873,27.3015873015873,82,2,15,17,28
4,Brent Burns,CAR,D,88.57142857142857,80.63492063492063,91.11111111111111,46.98412698412698,82,10,33,43,18
7,Mark Giordano,TOR,D,73.33333333333333,46.03174603174603,88.88888888888889,59.04761904761905,46,3,6,9,49
11,Alex Goligoski,MIN,D,17.142857142857142,21.26984126984127,42.22222222222222,13.333333333333334,36,0,10,10,18
13,Jack Johnson,COL,D,30.158730158730158,34.285714285714285,17.142857142857142,37.46031746031746,80,3,13,16,38
15,Marc Staal,PHI,D,25.71428571428571,18.095238095238095,52.06349206349207,35.55555555555556,35,1,4,5,14
18,Marc-Edouard Vlasic,S.J,D,38.730158730158735,54.6031746031746,67.3015873015873,7.936507936507936,57,6,6,12,26
19,Kris Letang,PIT,D,46.98412698412698,62.53968253968254,73.33333333333333,11.746031746031745,82,10,41,51,62
23,Erik Johnson,"BUF, PHI",D,9.206349206349207,22.857142857142858,29.841269841269842,6.984126984126984,67,5,1,6,26
28,Jeff Petry,DET,D,42.857142857142854,41.904761904761905,67.93650793650794,33.33333333333333,73,3,21,24,39
35,Ian Cole,VAN,D,6.666666666666667,6.984126984126984,36.82539682539683,49.523809523809526,78,2,9,11,61
36,Kevin Shattenkirk,BOS,D,67.61904761904762,63.49206349206349,61.26984126984127,65.07936507936508,61,6,18,24,18
42,Brendan Smith,N.J,D,25.07936507936508,42.857142857142854,15.873015873015872,19.682539682539684,63,5,10,15,61
45,Robert Bortuzzo,"NYI, STL",D,0.9523809523809524,0.9523809523809524,12.380952380952381,29.523809523809526,27,0,0,0,27
48,Ryan McDonagh,NSH,D,89.52380952380953,77.14285714285715,90.47619047619048,62.857142857142854,74,3,29,32,21
50,Alec Martinez,VGK,D,88.88888888888889,97.77777777777777,49.523809523809526,6.031746031746032,55,4,13,17,6
52,Drew Doughty,L.A,D,47.93650793650794,36.507936507936506,40.317460317460316,70.7936507936508,82,15,35,50,44
54,Alex Pietrangelo,VGK,D,97.14285714285714,99.36507936507937,94.28571428571428,5.079365079365079,64,4,29,33,24
55,Zach Bogosian,"MIN, T.B",D,45.714285714285715,20.0,70.15873015873015,40.0,65,3,11,14,63
56,Luke Schenn,NSH,D,28.888888888888886,16.825396825396826,27.936507936507937,52.6984126984127,63,1,6,7,43
57,Tyler Myers,VAN,D,33.96825396825397,39.682539682539684,56.19047619047619,35.87301587301587,77,5,24,29,77
58,Erik Karlsson,PIT,D,89.84126984126985,78.73015873015873,95.23809523809523,50.476190476190474,82,11,45,56,44
60,John Carlson,WSH,D,76.5079365079365,76.19047619047619,93.01587301587301,9.523809523809524,82,10,42,52,40
61,Roman Josi,NSH,D,89.20634920634922,76.82539682539684,96.82539682539682,42.53968253968254,82,23,62,85,45
62,Justin Schultz,SEA,D,65.07936507936508,68.57142857142857,32.38095238095238,80.0,70,7,19,26,22
63,Travis Hamonic,OTT,D,6.984126984126984,19.047619047619047,7.6190476190476195,18.73015873015873,48,2,4,6,40
64,Marco Scandella,STL,D,33.01587301587301,33.96825396825397,26.031746031746035,57.14285714285714,65,2,6,8,15
66,TJ Brodie,TOR,D,16.507936507936506,27.3015873015873,47.3015873015873,15.238095238095239,78,1,25,26,40
70,Jared Spurgeon,MIN,D,92.06349206349206,82.85714285714286,71.42857142857143,85.71428571428571,16,0,5,5,2
78,Victor Hedman,T.B,D,71.74603174603175,67.3015873015873,98.73015873015873,32.06349206349206,78,13,63,76,76
82,Oliver Ekman-Larsson,FLA,D,39.04761904761905,45.3968253968254,62.857142857142854,37.142857142857146,80,9,23,32,76
84,Calvin de Haan,T.B,D,52.06349206349207,27.936507936507937,44.12698412698413,76.82539682539684,59,3,7,10,22
85,Dmitry Kulikov,FLA,D,23.174603174603174,32.698412698412696,33.65079365079365,26.34920634920635,76,1,19,20,53
86,Nick Leddy,STL,D,64.76190476190476,81.26984126984127,60.0,46.666666666666664,82,3,25,28,14
88,Brayden McNabb,VGK,D,63.17460317460317,56.19047619047619,68.88888888888889,51.11111111111111,82,4,22,26,37
91,Tyson Barrie,NSH,D,68.25396825396825,83.80952380952381,31.428571428571427,5.396825396825397,41,1,14,15,16
92,Dmitry Orlov,CAR,D,57.460317460317455,62.857142857142854,25.396825396825395,67.61904761904762,82,6,20,26,36
93,Brian Dumoulin,SEA,D,78.73015873015873,61.904761904761905,53.65079365079365,90.47619047619048,80,6,10,16,20
94,Mattias Ekholm,EDM,D,87.61904761904762,73.01587301587301,99.36507936507937,66.03174603174602,79,11,34,45,47
98,David Savard,MTL,D,29.20634920634921,48.57142857142857,78.41269841269842,14.603174603174605,60,6,18,24,24
101,Ben Chiarot,DET,D,19.365079365079367,29.841269841269842,54.6031746031746,21.26984126984127,77,5,15,20,56
104,Nick Jensen,WSH,D,76.82539682539684,87.3015873015873,20.952380952380953,45.3968253968254,78,1,13,14,10
107,Brenden Dillon,WPG,D,19.682539682539684,27.61904761904762,42.53968253968254,13.015873015873018,77,8,12,20,82
108,Radko Gudas,ANA,D,62.22222222222222,38.095238095238095,73.01587301587301,78.0952380952381,66,6,12,18,128
109,Chris Tanev,"CGY, DAL",D,62.53968253968254,43.17460317460318,45.714285714285715,77.14285714285715,75,2,17,19,24
112,Justin Holl,DET,D,3.1746031746031744,1.5873015873015872,35.87301587301587,53.01587301587302,38,0,5,5,22
117,Jon Merrill,MIN,D,16.19047619047619,26.666666666666668,21.904761904761905,47.3015873015873,65,4,7,11,30
119,Justin Faulk,STL,D,46.34920634920635,51.746031746031754,92.38095238095238,15.555555555555555,60,2,28,30,39
121,Alex Petrovic,DAL,D,85.07936507936508,96.19047619047619,6.349206349206349,0.31746031746031744,1,0,0,0,0
123,Derek Forbort,BOS,D,27.3015873015873,8.571428571428571,30.793650793650794,72.38095238095238,35,0,4,4,17
125,Cam Fowler,ANA,D,21.904761904761905,50.476190476190474,40.63492063492063,21.58730158730159,81,5,34,39,24
132,Erik Gudbranson,CBJ,D,18.095238095238095,28.57142857142857,9.841269841269842,56.507936507936506,78,6,20,26,74
136,Dylan McIlrath,WSH,D,48.25396825396825,8.88888888888889,80.95238095238095,93.96825396825396,3,0,1,1,5
137,Jarred Tinordi,CHI,D,1.9047619047619049,6.031746031746032,21.26984126984127,3.1746031746031744,52,0,9,9,64
141,Jani Hakanpää,DAL,D,10.158730158730158,14.920634920634921,15.238095238095239,13.65079365079365,64,2,10,12,33
145,John Klingberg,TOR,D,13.65079365079365,12.063492063492063,56.507936507936506,15.873015873015872,14,0,5,5,8
150,Josh Manson,COL,D,78.41269841269842,66.03174603174602,74.28571428571429,73.65079365079366,76,8,17,25,87
153,Dylan DeMelo,WPG,D,49.523809523809526,42.22222222222222,91.74603174603175,22.53968253968254,82,3,28,31,36
155,Nick Seeler,PHI,D,55.55555555555556,18.412698412698415,94.92063492063491,26.031746031746035,71,1,12,13,78
162,Mike Reilly,"FLA, NYI",D,79.68253968253968,66.98412698412697,86.03174603174604,63.49206349206349,61,6,18,24,30
163,Scott Mayfield,NYI,D,6.349206349206349,11.746031746031745,3.8095238095238098,44.761904761904766,41,0,5,5,35
166,Joel Edmundson,"TOR, WSH",D,35.55555555555556,26.34920634920635,66.34920634920634,35.23809523809524,53,1,5,6,23
172,Adam Larsson,SEA,D,42.22222222222222,36.19047619047619,52.38095238095239,40.95238095238095,81,4,14,18,55
177,Dougie Hamilton,N.J,D,77.14285714285715,58.0952380952381,98.09523809523809,20.317460317460316,20,5,11,16,20
178,Jonas Brodin,MIN,D,94.6031746031746,89.84126984126985,71.74603174603175,64.12698412698413,62,7,20,27,16
179,Jamie Oleksiak,SEA,D,32.38095238095238,43.80952380952381,71.11111111111111,6.666666666666667,82,2,13,15,37
182,Connor Murphy,CHI,D,34.6031746031746,9.206349206349207,66.98412698412697,54.285714285714285,46,2,6,8,40
187,Colin Miller,"N.J, WPG",D,61.58730158730159,49.523809523809526,72.6984126984127,77.77777777777779,46,4,5,9,26
190,Torey Krug,STL,D,54.285714285714285,65.39682539682539,77.14285714285715,12.698412698412698,77,4,35,39,32
193,Morgan Rielly,TOR,D,93.96825396825396,99.04761904761905,74.60317460317461,12.063492063492063,72,7,51,58,27
194,Hampus Lindholm,BOS,D,53.01587301587302,22.53968253968254,59.36507936507937,71.74603174603175,73,3,23,26,63
195,Matt Dumba,"ARI, T.B",D,12.380952380952381,25.396825396825395,13.333333333333334,7.6190476190476195,76,4,8,12,88
198,Brady Skjei,CAR,D,51.11111111111111,72.06349206349206,35.23809523809524,22.22222222222222,80,13,34,47,40
202,Olli Maatta,DET,D,84.44444444444444,74.28571428571429,45.07936507936508,93.01587301587301,72,4,14,18,14
203,Mike Matheson,MTL,D,27.936507936507937,49.84126984126984,36.507936507936506,23.809523809523807,82,11,51,62,58
205,Cody Ceci,EDM,D,67.93650793650794,82.53968253968253,26.666666666666668,4.444444444444445,79,5,20,25,14
209,Derrick Pouliot,DAL,D,81.26984126984127,92.06349206349206,76.5079365079365,0.9523809523809524,5,0,0,0,0
210,Jacob Trouba,NYR,D,28.57142857142857,47.3015873015873,39.04761904761905,13.968253968253968,69,3,19,22,73
213,Matt Grzelcyk,BOS,D,24.444444444444443,28.888888888888886,48.25396825396825,51.42857142857142,63,2,9,11,37
214,Colton Parayko,STL,D,53.65079365079365,76.5079365079365,33.33333333333333,53.96825396825397,82,10,16,26,23
216,Esa Lindell,DAL,D,83.4920634920635,90.7936507936508,57.460317460317455,27.936507936507937,82,5,21,26,12
218,Shayne Gostisbehere,DET,D,92.38095238095238,91.74603174603175,51.11111111111111,81.9047619047619,81,10,46,56,16
222,Adam Pelech,NYI,D,40.0,41.58730158730159,55.23809523809524,46.03174603174603,58,1,15,16,27
