Id,Player,Team,Position,Overall%,Individual%,Offensive%,Defensive%,GP,Goals,Assists,Points,PIM
5,Zdeno Chara,BOS,D,38.46153846153847,57.859531772575245,63.54515050167224,7.023411371237458,75,10,19,29,59
6,Michal Rozsival,CHI,D,13.377926421404682,16.722408026755854,29.76588628762542,48.82943143812709,22,1,2,3,14
12,Brian Campbell,CHI,D,40.468227424749166,42.80936454849498,54.18060200668896,43.812709030100336,80,5,12,17,24
15,Francois Beauchemin,COL,D,64.54849498327759,64.21404682274247,80.60200668896321,64.21404682274247,81,5,13,18,32
18,Andrei Markov,MTL,D,90.3010033444816,79.59866220735786,83.94648829431438,49.83277591973244,62,6,30,36,16
26,Mark Streit,"PHI, PIT",D,58.52842809364549,47.15719063545151,85.95317725752508,50.16722408026756,68,6,21,27,28
29,Ron Hainsey,"CAR, PIT",D,31.438127090301005,56.187290969899664,38.12709030100335,28.762541806020064,72,4,13,17,21
30,Brooks Orpik,WSH,D,52.17391304347826,21.070234113712374,58.52842809364549,63.54515050167224,79,0,14,14,48
33,Niklas Kronwall,DET,D,34.11371237458194,11.036789297658862,87.29096989966555,23.076923076923077,57,2,11,13,32
34,Nick Schultz,PHI,D,23.745819397993312,30.434782608695656,26.421404682274247,21.070234113712374,28,0,4,4,10
36,Paul Martin,S.J,D,41.1371237458194,55.852842809364546,97.32441471571906,6.354515050167224,81,4,22,26,20
39,John-Michael Liles,BOS,D,86.62207357859532,80.2675585284281,14.381270903010032,90.63545150501672,36,0,5,5,4
40,Deryk Engelland,CGY,D,21.070234113712374,39.46488294314381,13.377926421404682,25.418060200668897,81,4,12,16,85
43,Dan Hamhuis,DAL,D,53.84615384615385,41.80602006688963,84.2809364548495,37.12374581939799,79,1,15,16,23
45,Fedor Tyutin,COL,D,9.364548494983277,7.357859531772576,13.712374581939798,83.61204013377926,69,1,12,13,38
53,Kevin Bieksa,ANA,D,7.023411371237458,14.715719063545151,12.37458193979933,6.688963210702341,81,3,11,14,63
54,Dennis Seidenberg,NYI,D,55.852842809364546,45.819397993311036,74.91638795986621,65.21739130434783,73,5,17,22,32
56,Johnny Oduya,"CHI, DAL",D,27.424749163879596,38.46153846153847,10.702341137123746,60.86956521739131,52,2,7,9,18
59,Zbynek Michalek,ARI,D,75.91973244147158,89.63210702341136,31.77257525083612,92.3076923076923,3,0,0,0,0
60,Dennis Wideman,CGY,D,24.414715719063544,35.11705685618729,37.12374581939799,29.09698996655518,57,5,13,18,32
63,Tom Gilbert,L.A,D,25.418060200668897,42.474916387959865,9.03010033444816,56.52173913043478,18,1,4,5,6
65,Trevor Daley,PIT,D,32.77591973244147,53.84615384615385,56.85618729096989,2.0066889632107023,56,5,14,19,37
