Id,Player,Team,Position,Overall%,Individual%,Offensive%,Defensive%,GP,Goals,Assists,Points,PIM
1,Jaromir Jagr,FLA,R,76.06112054329371,42.444821731748725,96.43463497453311,67.23259762308999,82,16,30,46,56
2,Shane Doan,ARI,R,50.93378607809848,30.220713073005097,53.3106960950764,77.92869269949067,74,6,21,27,48
3,Jarome Iginla,"COL, L.A",R,12.224108658743633,12.054329371816639,50.93378607809848,14.431239388794568,80,14,13,27,70
4,Matt Cullen,PIT,C,29.711375212224105,40.407470288624786,29.711375212224105,59.08319185059423,72,13,18,31,30
7,Shawn Thornton,FLA,L,4.584040747028863,9.337860780984721,3.225806451612903,27.164685908319186,50,2,2,4,67
8,Joe Thornton,S.J,C,40.91680814940577,11.544991511035652,75.38200339558574,55.34804753820034,79,7,43,50,39
9,Patrick Marleau,S.J,L,80.81494057724957,73.5144312393888,82.17317487266553,26.6553480475382,82,27,19,46,28
10,Marian Hossa,CHI,R,78.09847198641766,94.05772495755518,40.74702886247878,42.78438030560272,73,26,19,45,8
11,Jason Chimera,NYI,L,22.410865874363328,33.78607809847199,55.85738539898133,8.488964346349745,82,20,13,33,40
13,Mike Fisher,NSH,C,39.38879456706282,23.93887945670628,54.32937181663837,56.36672325976231,72,18,24,42,55
14,Mike Ribeiro,NSH,C,25.97623089983022,29.03225806451613,87.60611205432937,3.395585738539898,46,4,21,25,14
16,Brian Gionta,BUF,R,36.16298811544992,53.4804753820034,53.82003395585738,24.108658743633278,82,15,20,35,22
17,Chris Neil,OTT,R,12.054329371816639,6.451612903225806,21.052631578947366,58.57385398981324,53,1,3,4,63
19,Daniel Sedin,VAN,L,35.31409168081494,36.33276740237691,51.44312393887945,39.72835314091681,82,15,29,44,32
20,Henrik Sedin,VAN,C,25.127334465195243,24.78777589134126,48.217317487266556,51.273344651952456,82,15,35,50,28
21,Chris Kelly,OTT,C,8.149405772495756,10.865874363327674,5.602716468590832,28.862478777589136,82,5,7,12,23
22,Derek MacKenzie,FLA,C,3.904923599320883,6.112054329371817,12.224108658743633,17.147707979626485,82,6,10,16,50
23,Henrik Zetterberg,DET,L,92.86926994906621,74.87266553480475,90.32258064516128,79.45670628183362,82,17,51,68,22
24,Radim Vrbata,ARI,R,84.21052631578947,90.49235993208828,68.42105263157895,27.33446519524618,81,20,35,55,16
25,Joel Ward,S.J,R,29.37181663837012,32.93718166383701,48.89643463497453,27.67402376910017,78,10,19,29,28
27,Marian Gaborik,L.A,R,79.11714770797963,65.87436332767402,88.45500848896435,36.502546689303905,56,10,11,21,18
28,Scott Hartnell,CBJ,L,66.723259762309,41.59592529711375,79.62648556876061,56.8760611205433,78,13,24,37,63
31,Steve Ott,"DET, MTL",C,2.886247877758913,3.5653650254668934,4.244482173174872,32.597623089983024,53,3,4,7,80
32,Justin Williams,WSH,R,64.85568760611206,56.36672325976231,81.49405772495756,50.93378607809848,80,24,24,48,50
35,Antoine Vermette,ANA,C,14.431239388794568,8.31918505942275,45.67062818336163,21.731748726655347,72,9,19,28,42
37,Dominic Moore,BOS,C,10.69609507640068,13.412563667232597,15.449915110356535,11.714770797962649,82,11,14,25,44
38,Matt Hendricks,EDM,"C, L",8.998302207130731,13.752122241086587,10.69609507640068,75.38200339558574,42,4,3,7,29
41,Jason Spezza,DAL,C,36.502546689303905,49.40577249575552,55.68760611205433,8.149405772495756,68,15,35,50,29
42,Mikko Koivu,MIN,C,54.49915110356537,24.448217317487266,62.30899830220713,58.91341256366724,80,18,40,58,34
44,Ales Hemsky,DAL,R,98.13242784380306,99.49066213921901,51.61290322580645,79.9660441426146,15,4,3,7,0
46,Mike Cammalleri,N.J,L,44.312393887945674,51.61290322580645,52.29202037351443,52.801358234295414,61,10,21,31,16
47,Chris Thorburn,WPG,R,5.432937181663837,2.7164685908319184,9.67741935483871,55.85738539898133,64,3,1,4,95
48,Jason Pominville,MIN,R,99.66044142614601,99.830220713073,90.66213921901529,37.351443123938886,78,13,34,47,4
49,Jay McClement,CAR,C,6.791171477079796,9.67741935483871,6.791171477079796,42.27504244482173,65,5,3,8,18
50,Tomas Plekanec,MTL,C,45.840407470288625,37.521222410865875,52.801358234295414,59.42275042444821,78,10,18,28,24
51,Patrick Sharp,DAL,L,40.0679117147708,40.0679117147708,43.63327674023769,55.178268251273344,48,8,10,18,31
52,Jordin Tootoo,CHI,R,39.55857385398981,23.2597623089983,54.159592529711375,61.62988115449915,50,2,1,3,28
55,Jussi Jokinen,FLA,L,35.144312393887944,15.449915110356535,67.91171477079796,41.08658743633276,69,11,17,28,39
57,PA Parenteau,"N.J, NSH",R,57.72495755517827,34.63497453310696,84.55008488964346,33.61629881154499,67,13,15,28,35
58,Vernon Fiddler,"N.J, NSH","C, L",3.7351443123938877,2.5466893039049237,5.942275042444821,29.711375212224105,59,2,2,4,66
61,Rick Nash,NYR,"L, R",68.08149405772495,71.13752122241087,81.66383701188455,24.448217317487266,67,23,15,38,26
62,Valtteri Filppula,"PHI, T.B",C,32.088285229202036,42.95415959252971,55.00848896434635,7.30050933786078,79,12,30,42,26
64,Scottie Upshall,STL,R,20.203735144312393,27.33446519524618,27.843803056027166,10.186757215619695,73,10,8,18,45
67,Frans Nielsen,DET,C,69.60950764006792,65.70458404074702,77.41935483870968,30.89983022071307,79,17,24,41,18
69,Boyd Gordon,PHI,C,19.524617996604416,26.485568760611205,25.636672325976228,35.993208828522924,13,1,0,1,2
70,Matt Stajan,CGY,C,24.95755517826825,10.69609507640068,25.46689303904924,85.22920203735144,81,6,17,23,40
72,Jiri Hudler,DAL,R,31.239388794567063,62.98811544991511,37.011884550084886,4.923599320882852,32,3,8,11,4
73,Alexander Steen,STL,L,17.65704584040747,18.33616298811545,44.312393887945674,34.63497453310696,76,16,35,51,53
77,Alexandre Burrows,"OTT, VAN",L,34.974533106960955,46.01018675721562,64.68590831918506,14.60101867572156,75,15,16,31,62
78,Chris Kunitz,PIT,L,31.748726655348047,40.91680814940577,43.12393887945671,27.504244482173174,71,9,20,29,36
79,Eric Staal,MIN,C,67.57215619694398,61.62988115449915,86.41765704584041,32.25806451612903,82,28,37,65,34
80,Thomas Vanek,"DET, FLA",L,55.51782682512734,69.43972835314092,89.81324278438031,4.244482173174872,68,17,31,48,22
81,Milan Michalek,TOR,L,22.920203735144312,36.502546689303905,6.451612903225806,61.460101867572156,5,1,1,2,2
85,Jeff Carter,L.A,C,59.42275042444821,64.68590831918506,87.94567062818336,13.582342954159593,82,32,34,66,41
