Id,Player,Team,Position,Overall%,Individual%,Offensive%,Defensive%,GP,Goals,Assists,Points,PIM
2,Corey Perry,"L.A, T.B",R,30.24390243902439,28.943089430894307,48.94308943089431,38.3739837398374,72,17,20,37,81
3,Alex Ovechkin,WSH,L,59.674796747967484,68.9430894308943,81.95121951219512,7.479674796747967,82,32,32,64,26
4,Evgeni Malkin,PIT,C,56.422764227642276,57.56097560975609,86.5040650406504,20.32520325203252,56,19,42,61,61
5,Sidney Crosby,PIT,C,49.75609756097561,59.34959349593496,79.02439024390245,9.75609756097561,68,29,45,74,44
6,Anze Kopitar,L.A,C,86.82926829268293,88.29268292682927,50.24390243902439,65.85365853658537,67,12,26,38,10
8,Ryan Reaves,S.J,R,7.642276422764227,5.040650406504065,13.983739837398373,75.60975609756098,50,3,0,3,37
9,Brad Marchand,FLA,L,37.39837398373984,66.17886178861788,96.58536585365853,0.6504065040650406,52,27,27,54,38
10,Nick Foligno,"CHI, MIN",L,34.47154471544715,7.967479674796748,35.44715447154472,89.10569105691057,54,4,11,15,44
12,Claude Giroux,OTT,R,63.90243902439025,45.040650406504064,69.26829268292683,58.86178861788618,82,14,35,49,22
13,Jordan Staal,CAR,C,31.869918699186993,47.3170731707317,34.47154471544715,29.268292682926827,75,20,16,36,29
14,Jonathan Toews,WPG,C,10.08130081300813,11.05691056910569,33.82113821138211,44.552845528455286,82,11,18,29,38
15,Alex Killorn,ANA,L,53.82113821138211,39.51219512195122,61.46341463414634,66.66666666666666,82,15,18,33,40
16,Jamie Benn,DAL,L,28.780487804878046,41.78861788617886,55.28455284552846,14.796747967479677,60,15,21,36,53
18,James van Riemsdyk,DET,L,53.49593495934959,67.31707317073172,65.20325203252033,66.5040650406504,72,15,16,31,14
20,David Perron,"DET, OTT",L,43.08943089430895,24.878048780487806,43.2520325203252,79.67479674796748,65,13,15,28,40
21,Patrick Kane,DET,R,85.85365853658537,73.65853658536585,93.65853658536587,16.7479674796748,67,16,41,57,16
22,Evgenii Dadonov,N.J,L,32.03252032520325,72.84552845528455,12.682926829268293,19.1869918699187,24,1,0,1,2
23,Mikael Backlund,CGY,C,83.57723577235772,76.42276422764228,60.8130081300813,64.8780487804878,82,17,26,43,16
25,Lars Eller,OTT,C,29.91869918699187,55.93495934959349,21.30081300813008,39.67479674796748,68,5,10,15,12
27,Steven Stamkos,NSH,C,63.41463414634146,49.43089430894309,73.98373983739837,40.97560975609756,82,42,24,66,58
32,Jordan Eberle,SEA,R,74.14634146341463,55.447154471544714,76.260162601626,77.23577235772358,80,26,29,55,28
36,Adam Henrique,EDM,C,34.30894308943089,49.26829268292683,16.260162601626014,76.260162601626,65,3,12,15,18
37,Gustav Nyquist,WPG,R,18.69918699186992,27.80487804878049,36.09756097560975,42.926829268292686,51,1,11,12,10
39,Marcus Johansson,MIN,L,90.5691056910569,79.1869918699187,84.22764227642277,46.5040650406504,75,15,34,49,12
40,Kyle Palmieri,NYI,C,22.76422764227642,33.4959349593496,45.85365853658537,62.926829268292686,25,6,12,18,8
41,Ryan O'Reilly,NSH,C,90.73170731707317,78.69918699186992,90.89430894308943,63.739837398373986,81,25,49,74,22
42,John Tavares,TOR,C,80.65040650406505,68.61788617886178,92.35772357723577,49.105691056910565,82,31,40,71,28
44,Matt Duchene,DAL,C,44.22764227642276,74.79674796747967,43.73983739837398,4.5528455284552845,57,16,29,45,8
45,Evander Kane,VAN,L,46.17886178861789,41.951219512195124,83.90243902439025,16.260162601626014,71,13,18,31,92
46,Brayden Schenn,"NYI, STL",C,17.72357723577236,18.3739837398374,54.63414634146342,8.292682926829269,80,18,21,39,68
48,Nazem Kadri,"CGY, COL",C,61.6260162601626,66.66666666666666,80.16260162601625,24.227642276422763,77,16,34,50,30
51,Chris Kreider,ANA,L,69.10569105691057,43.2520325203252,90.73170731707317,49.43089430894309,75,22,28,50,34
53,Reilly Smith,VGK,R,84.8780487804878,91.70731707317074,41.46341463414634,10.569105691056912,69,16,10,26,4
57,Marcus Foligno,MIN,L,29.268292682926827,9.268292682926829,45.52845528455284,72.52032520325203,56,8,5,13,67
58,Casey Cizikas,NYI,C,45.203252032520325,37.235772357723576,26.01626016260163,88.9430894308943,81,10,8,18,20
59,Nicolas Deslauriers,"CAR, PHI",L,7.967479674796748,1.951219512195122,9.43089430894309,87.8048780487805,31,0,2,2,38
60,Garrett Wilson,PHI,L,2.2764227642276422,3.2520325203252036,17.398373983739837,89.43089430894308,3,0,0,0,5
62,Erik Haula,NSH,L,20.650406504065042,22.11382113821138,49.105691056910565,17.398373983739837,81,14,24,38,64
63,Anders Lee,NYI,L,80.16260162601625,59.512195121951216,98.21138211382113,17.235772357723576,82,19,23,42,44
65,Nic Dowd,"VGK, WSH",C,4.390243902439024,6.991869918699186,7.642276422764227,47.80487804878049,75,5,16,21,73
66,Justin Dowling,NYR,C,87.8048780487805,92.52032520325203,39.1869918699187,79.51219512195122,2,0,0,0,0
68,Andrew Agozzino,UTA,L,60.0,86.01626016260163,11.05691056910569,87.47967479674796,2,0,0,0,0
